id	is_true	c1.rep1	c1.rep2	c1.rep3	c2.rep1	c2.rep2	c2.rep3	c2.rep4
Q9NR56.4695	false	2.144e+06	2.786e+06	6.181e+06	6.781e+06	3.484e+06	3.619e+06	1.851e+06
Q9NR56.442	false	6.406e+05	5.916e+05	0.000e+00	3.306e+06	2.420e+06	3.478e+06	1.319e+06
Q9NR56.50364	false	3.134e+06	0.000e+00	5.340e+06	5.225e+06	0.000e+00	7.076e+06	5.604e+06
Q8N2K0.53884	false	2.985e+06	2.060e+06	3.315e+06	3.291e+06	2.948e+06	2.801e+06	2.163e+06
Q8N2K0.54703	false	5.382e+06	3.616e+06	7.295e+06	6.723e+06	6.060e+06	4.691e+06	4.349e+06
Q8N2K0.43411	false	3.706e+06	6.483e+06	8.160e+06	7.397e+06	3.781e+06	8.079e+06	7.264e+06
Q8N2K0.54628	false	1.092e+06	1.594e+06	1.554e+06	1.326e+06	1.614e+06	1.600e+06	9.389e+05
Q8N2K0.44999	false	3.024e+06	2.857e+06	3.022e+06	2.735e+06	2.282e+06	3.311e+06	2.654e+06
Q8N2K0.33594	false	1.323e+07	1.678e+07	1.754e+07	0.000e+00	1.727e+07	1.737e+07	1.590e+07
Q9BWW4.43813	false	9.452e+06	8.804e+06	1.165e+07	1.274e+07	5.556e+06	1.030e+07	5.232e+06
Q9BWW4.37450	false	1.645e+06	1.610e+06	2.565e+06	2.104e+06	3.117e+06	2.394e+06	2.728e+06
Q9Y2X3.25728	false	0.000e+00	8.110e+06	7.326e+06	1.014e+07	6.371e+06	8.424e+06	8.434e+06
Q9Y2X3.31973	false	7.557e+06	1.868e+07	6.826e+06	2.257e+07	8.967e+06	2.059e+07	2.064e+07
Q9Y2X3.46631	false	1.353e+07	1.598e+07	2.057e+07	1.734e+07	2.035e+07	1.246e+07	1.902e+07
Q9Y2X3.15498	false	2.111e+07	4.324e+07	4.571e+07	6.885e+06	3.381e+07	5.493e+07	4.176e+07
Q9Y2X3.19946	false	1.147e+07	1.413e+07	2.673e+07	1.509e+07	1.108e+07	4.013e+07	2.963e+07
Q9Y2X3.56908	false	1.076e+07	1.085e+07	1.362e+07	1.530e+07	1.370e+07	1.161e+07	1.138e+07
Q9Y2X3.8753	false	2.412e+07	2.770e+07	2.779e+07	3.053e+07	2.657e+07	3.535e+07	3.020e+07
Q9Y2X3.31377	false	4.321e+06	1.448e+07	8.827e+06	9.530e+06	6.808e+06	7.887e+06	8.023e+06
Q9Y2X3.50385	false	9.013e+06	9.714e+06	1.123e+07	1.405e+07	0.000e+00	7.539e+06	9.676e+06
Q9Y2X3.22258	false	2.594e+06	3.487e+07	2.533e+07	3.495e+07	2.105e+07	4.198e+07	2.668e+07
Q9Y2X3.57363	false	1.711e+07	1.411e+07	2.158e+07	2.375e+07	2.334e+07	2.011e+07	1.699e+07
Q9Y2X3.13525	false	2.620e+06	9.099e+05	3.567e+06	5.061e+06	6.484e+06	4.113e+06	3.937e+06
Q9Y2X3.52026	false	9.332e+06	2.431e+07	2.429e+07	3.547e+07	0.000e+00	3.847e+07	2.856e+07
Q9Y2X3.28797	false	6.168e+06	2.117e+07	4.433e+07	3.392e+07	7.402e+06	1.848e+07	1.388e+07
Q9NQW7.55429	false	7.004e+06	6.402e+06	7.394e+06	7.743e+06	7.739e+06	1.090e+07	8.498e+06
Q9NQW7.41334	false	1.745e+06	3.756e+06	3.825e+06	4.336e+06	0.000e+00	3.094e+06	5.311e+06
Q9NQW7.34391	false	3.765e+06	9.826e+06	1.221e+07	1.500e+07	1.161e+07	1.242e+07	1.097e+07
Q9NQW7.49817	false	5.295e+06	8.016e+06	1.582e+07	1.885e+07	1.778e+07	1.470e+07	1.330e+07
Q9NQW7.17610	false	6.257e+06	0.000e+00	1.039e+07	0.000e+00	7.956e+06	0.000e+00	8.514e+06
Q9NQW7.22218	false	8.011e+06	1.414e+07	1.385e+07	1.312e+07	1.335e+07	1.432e+07	1.137e+07
Q9NQW7.40426	false	1.043e+06	1.825e+06	4.099e+05	1.259e+06	6.702e+05	1.465e+06	1.343e+06
Q9NQW7.4043	false	6.991e+06	1.022e+07	5.125e+06	7.111e+06	6.827e+06	1.389e+07	4.649e+06
Q9NQW7.17596	false	4.016e+06	8.736e+06	5.981e+06	1.216e+07	1.098e+07	7.547e+06	1.032e+07
Q9NQW7.17553	false	8.813e+06	7.955e+06	9.687e+06	1.301e+07	7.291e+06	1.298e+07	1.404e+07
Q9NQW7.49681	false	0.000e+00	9.226e+06	1.242e+07	9.594e+06	0.000e+00	7.647e+06	0.000e+00
O95456.50528	false	2.898e+06	4.491e+06	7.580e+06	7.739e+06	5.376e+06	7.845e+06	4.709e+06
O95456.36331	false	3.913e+06	5.274e+06	4.671e+06	5.916e+06	4.366e+06	6.588e+06	4.223e+06
O14735.34385	false	0.000e+00	4.950e+06	5.621e+06	7.213e+06	7.586e+06	5.500e+06	4.341e+06
Q86SK9.1578	false	3.600e+06	0.000e+00	1.499e+06	0.000e+00	3.882e+06	0.000e+00	3.029e+06
Q86SK9.25776	false	6.196e+05	0.000e+00	7.753e+05	1.409e+06	1.432e+06	9.185e+05	1.386e+06
P37802.11776	false	6.313e+07	7.122e+07	7.190e+07	9.917e+07	6.925e+07	9.411e+07	5.977e+07
P37802.5269	false	7.765e+07	4.789e+07	8.621e+07	6.601e+07	7.901e+07	6.951e+07	6.130e+07
P37802.35941	false	1.205e+08	1.993e+08	1.511e+08	2.558e+08	1.334e+08	2.648e+08	2.203e+08
P37802.16551	false	6.121e+07	8.717e+07	1.235e+08	1.240e+08	1.318e+08	9.756e+07	9.153e+07
P37802.37752	false	1.153e+08	1.599e+08	1.167e+08	1.211e+08	1.501e+08	1.357e+08	1.197e+08
P37802.24283	false	1.709e+08	1.906e+08	1.778e+08	2.596e+08	1.521e+08	2.679e+08	1.918e+08
P37802.41340	false	2.750e+07	2.579e+07	2.121e+07	2.619e+07	2.772e+07	2.118e+07	2.452e+07
P37802.49566	false	1.465e+08	2.019e+08	1.806e+08	1.911e+08	2.053e+08	2.220e+08	1.980e+08
P37802.57342	false	1.853e+08	1.466e+08	2.208e+08	2.521e+08	2.565e+08	2.098e+08	1.836e+08
Q06546.30663	false	4.894e+06	8.497e+06	8.524e+06	1.155e+07	6.853e+06	8.838e+06	9.677e+06
Q06546.49495	false	1.357e+06	3.369e+06	3.326e+06	3.194e+06	1.913e+06	2.140e+06	2.302e+06
Q06546.30552	false	2.007e+06	0.000e+00	1.383e+06	4.305e+06	2.723e+06	5.102e+06	3.129e+06
Q06546.16969	false	1.198e+06	7.911e+05	3.899e+06	3.417e+06	3.011e+06	2.088e+06	3.282e+06
P15374.14848	false	3.616e+06	6.784e+06	7.872e+06	1.008e+07	6.556e+06	1.064e+07	8.502e+06
P15374.46561	false	6.985e+05	3.068e+06	4.140e+06	3.791e+06	5.904e+06	3.899e+06	4.758e+06
P15374.55314	false	9.393e+06	4.590e+06	1.299e+07	1.579e+07	1.492e+07	5.850e+06	2.158e+07
P15374.57694	false	4.478e+06	7.910e+06	5.721e+06	7.415e+06	4.899e+06	6.090e+06	5.487e+06
P48723.42128	false	0.000e+00	2.114e+06	3.267e+06	2.361e+06	1.811e+06	1.873e+06	1.238e+06
P48723.27793	false	3.942e+06	0.000e+00	3.847e+06	5.713e+06	5.910e+06	0.000e+00	3.775e+06
P48723.44697	false	3.361e+06	3.994e+06	5.348e+06	5.268e+06	5.208e+06	4.931e+06	3.454e+06
P48723.23677	false	2.057e+06	2.524e+06	2.265e+06	5.086e+06	2.231e+06	4.897e+06	2.429e+06
P48723.22479	false	0.000e+00	1.855e+06	1.523e+06	3.729e+06	3.338e+06	2.177e+06	4.700e+06
Q8WTS6.26720	false	0.000e+00	8.546e+05	1.001e+06	1.730e+06	1.671e+06	1.783e+06	1.058e+06
Q8WTS6.14107	false	1.978e+06	2.647e+06	0.000e+00	0.000e+00	2.347e+06	3.339e+06	4.677e+06
Q8WTS6.44813	false	1.322e+06	1.881e+06	2.932e+06	3.939e+06	2.629e+06	2.878e+06	2.349e+06
P04050.6836	true	1.233e+06	9.966e+05	6.846e+05	0.000e+00	0.000e+00	3.142e+05	2.019e+05
P04050.51038	true	6.259e+05	2.096e+06	0.000e+00	0.000e+00	1.456e+06	0.000e+00	1.425e+06
Q9BSU1.56155	false	0.000e+00	8.495e+05	9.864e+05	0.000e+00	1.239e+06	0.000e+00	1.665e+06
Q02338.55700	false	0.000e+00	1.345e+06	9.314e+05	1.817e+06	1.125e+06	1.146e+06	7.711e+05
Q02338.44520	false	5.440e+05	1.144e+06	1.007e+06	1.025e+06	1.152e+06	1.096e+06	1.136e+06
Q9H7B2.36358	false	8.541e+06	5.031e+06	8.820e+06	1.465e+07	8.056e+06	1.224e+07	3.592e+06
Q9H7B2.36377	false	5.590e+06	6.592e+06	1.754e+06	8.873e+06	5.917e+06	1.242e+07	5.980e+06
Q9H7B2.49001	false	0.000e+00	7.123e+06	4.328e+06	5.238e+06	4.497e+06	8.564e+06	7.412e+06
Q9H7B2.43196	false	3.887e+06	4.762e+06	5.471e+06	7.489e+06	5.263e+06	9.336e+06	8.429e+06
Q9H7B2.26053	false	3.701e+06	5.673e+06	8.396e+06	7.700e+06	3.889e+06	7.836e+06	0.000e+00
Q9UBB5.31425	false	0.000e+00	3.001e+06	3.280e+06	5.467e+06	3.551e+06	8.572e+06	1.765e+06
Q9UBB5.25788	false	0.000e+00	1.825e+06	2.091e+05	1.057e+06	1.402e+06	1.245e+06	1.414e+06
Q9UBB5.1278	false	1.161e+06	3.602e+06	3.630e+06	3.264e+06	2.464e+06	2.287e+06	1.626e+06
P50085.53880	true	1.067e+06	2.270e+06	2.210e+06	7.570e+05	6.285e+05	8.733e+05	3.663e+05
Q6NT76;P35680;P20823.24742	false	4.448e+06	0.000e+00	1.450e+06	3.316e+06	3.841e+06	0.000e+00	1.529e+06
Q6NT76;P35680;P20823.20120	false	0.000e+00	2.450e+06	2.287e+06	4.628e+06	0.000e+00	3.730e+06	1.533e+06
Q6NT76;P35680;P20823.24651	false	0.000e+00	1.623e+06	2.542e+06	9.310e+05	2.862e+06	1.353e+06	2.255e+06
Q6NT76;P35680;P20823.38187	false	1.612e+06	2.951e+06	4.241e+06	6.371e+06	2.938e+06	3.440e+06	3.428e+06
P08397.24452	false	2.598e+06	6.932e+06	6.209e+06	3.876e+06	2.129e+06	4.820e+06	3.701e+06
P08397.49412	false	4.011e+06	6.105e+06	4.530e+06	6.355e+06	0.000e+00	6.505e+06	0.000e+00
P08397.35817	false	4.222e+06	2.560e+06	2.948e+06	7.456e+06	2.905e+06	3.893e+06	2.669e+06
Q9NYJ1.47370	false	0.000e+00	3.776e+06	5.362e+06	6.904e+06	4.827e+06	5.397e+06	4.297e+06
O60476.37097	false	0.000e+00	3.205e+06	4.226e+06	3.116e+06	0.000e+00	3.333e+06	3.813e+06
O60476.1550	false	0.000e+00	1.970e+06	2.515e+06	3.168e+06	1.955e+06	1.741e+06	2.113e+06
P82909.33204	false	5.492e+06	7.314e+05	9.171e+06	7.462e+06	0.000e+00	6.541e+06	1.253e+06
P82909.43685	false	1.041e+07	2.174e+07	0.000e+00	2.004e+07	1.307e+07	1.674e+07	1.880e+07
P82909.39318	false	0.000e+00	1.211e+07	8.989e+06	9.062e+06	0.000e+00	1.693e+07	1.044e+07
P49591.57749	false	2.419e+07	3.358e+07	2.836e+07	2.206e+07	2.207e+07	2.921e+07	1.940e+07
P49591.29670	false	8.661e+06	1.322e+07	1.160e+07	1.221e+07	9.653e+06	1.530e+07	8.847e+06
P49591.22247	false	1.422e+07	1.785e+07	1.594e+07	1.871e+07	1.867e+07	2.078e+07	1.524e+07
P49591.58359	false	6.316e+05	9.366e+05	2.740e+06	2.353e+06	3.196e+06	1.959e+06	2.164e+06
P49591.7290	false	9.151e+06	1.185e+07	1.360e+07	1.446e+07	1.320e+07	1.562e+07	1.101e+07
P49591.38186	false	6.934e+06	7.688e+06	4.902e+06	5.383e+06	9.015e+06	1.139e+07	4.461e+06
P49591.53402	false	7.011e+06	4.856e+06	1.206e+07	1.820e+07	2.409e+07	1.743e+07	1.653e+07
P49591.10541	false	4.719e+06	2.338e+07	1.926e+07	1.956e+07	2.084e+07	2.487e+07	1.805e+07
P49591.19613	false	0.000e+00	2.179e+06	1.855e+06	1.683e+06	7.013e+06	1.429e+06	3.202e+06
P49591.9904	false	9.468e+06	1.580e+07	2.338e+07	3.358e+07	2.757e+07	2.956e+07	2.669e+07
P49591.5525	false	6.654e+06	1.542e+07	1.406e+07	1.398e+07	1.032e+07	1.711e+07	1.234e+07
P22466.45206	false	5.660e+06	9.689e+06	7.608e+06	9.570e+06	8.737e+06	1.004e+07	8.482e+06
P22466.29355	false	7.773e+06	1.397e+07	1.764e+07	1.685e+07	1.192e+07	1.420e+07	1.168e+07
P22466.19796	false	2.424e+06	2.629e+06	5.525e+06	3.889e+06	4.374e+06	4.243e+06	2.721e+06
O60216;Q9H4I0.8192	false	5.643e+06	1.299e+07	1.687e+07	1.340e+07	1.337e+07	1.212e+07	8.898e+06
O60216;Q9H4I0.41600	false	1.435e+06	1.852e+06	2.549e+06	2.323e+06	2.313e+06	2.148e+06	1.894e+06
O60216;Q9H4I0.17345	false	6.643e+06	1.324e+07	1.338e+07	1.232e+07	1.557e+07	1.091e+07	7.249e+06
O60216;Q9H4I0.33702	false	6.140e+06	1.081e+07	1.301e+07	2.072e+07	1.335e+07	9.974e+06	7.610e+06
O60216;Q9H4I0.5320	false	0.000e+00	5.242e+06	9.289e+06	7.680e+06	3.904e+06	6.351e+06	4.956e+06
O60216;Q9H4I0.38696	false	2.673e+06	3.987e+06	3.638e+06	4.305e+06	3.332e+06	4.659e+06	3.169e+06
O60216;Q9H4I0.52138	false	3.586e+06	6.856e+06	0.000e+00	6.243e+06	3.670e+06	3.621e+06	6.400e+06
O60216;Q9H4I0.34220	false	2.676e+05	3.388e+06	3.442e+06	4.433e+06	0.000e+00	2.940e+06	2.574e+06
O60216;Q9H4I0.9805	false	7.223e+06	1.034e+07	9.493e+06	1.199e+07	7.460e+06	1.303e+07	1.034e+07
O60216;Q9H4I0.25328	false	0.000e+00	1.205e+06	2.449e+06	2.388e+06	2.357e+06	2.304e+06	0.000e+00
O60216;Q9H4I0.23890	false	3.186e+06	1.458e+07	1.414e+07	1.769e+07	1.802e+07	1.016e+07	1.594e+07
O60216;Q9H4I0.50552	false	2.110e+06	4.099e+06	4.444e+06	3.291e+06	0.000e+00	5.524e+06	2.460e+06
O60216;Q9H4I0.16284	false	1.854e+06	2.022e+06	3.232e+06	6.556e+06	4.205e+06	7.457e+06	3.140e+06
O60216;Q9H4I0.49919	false	3.022e+06	3.680e+06	9.411e+06	4.781e+06	6.837e+06	3.149e+06	6.031e+06
Q9Y613.1144	false	4.552e+06	4.153e+06	6.090e+06	7.698e+06	6.951e+06	5.711e+06	7.390e+06
Q9Y613.10425	false	9.714e+05	0.000e+00	1.350e+06	1.142e+06	1.064e+06	1.396e+06	1.313e+06
Q9Y613.41309	false	0.000e+00	1.475e+06	1.942e+06	1.842e+06	1.840e+06	1.537e+06	0.000e+00
Q9Y613.16682	false	0.000e+00	3.538e+06	2.914e+06	3.444e+06	3.588e+06	0.000e+00	0.000e+00
Q9Y613.14861	false	3.491e+06	3.226e+06	3.204e+06	4.819e+06	4.242e+06	3.109e+06	4.784e+06
Q9Y613.307	false	7.850e+05	6.366e+05	2.720e+06	2.337e+06	2.533e+06	3.081e+06	3.551e+06
Q9Y613.1080	false	2.543e+06	1.614e+06	0.000e+00	0.000e+00	0.000e+00	3.822e+06	3.407e+06
Q5PRF9.5784	false	1.930e+06	2.409e+06	2.842e+06	3.481e+06	2.967e+06	2.387e+06	2.370e+06
Q96GG9.40626	false	8.724e+05	2.929e+06	4.123e+06	3.732e+06	0.000e+00	3.886e+06	1.452e+06
Q96GG9.14825	false	2.166e+06	4.259e+06	6.380e+06	5.766e+06	5.336e+06	6.042e+06	3.309e+06
Q96KC8.29458	false	1.201e+06	3.399e+06	2.124e+06	2.662e+06	3.134e+06	3.521e+06	2.375e+06
Q96KC8.41294	false	6.174e+05	0.000e+00	8.461e+05	0.000e+00	7.598e+05	8.668e+05	1.015e+06
Q96KC8.48110	false	1.705e+06	2.823e+06	2.562e+06	3.812e+06	2.852e+06	3.325e+06	3.417e+06
O14647.14431	false	7.139e+05	1.655e+06	1.679e+06	2.332e+06	1.240e+06	1.801e+06	1.211e+06
Q9Y2Y0.57521	false	1.993e+06	3.211e+06	2.452e+06	1.925e+06	3.494e+06	1.849e+06	3.120e+06
Q9Y2Y0.58755	false	1.422e+06	1.857e+06	2.713e+06	2.740e+06	2.926e+06	1.814e+06	2.478e+06
Q9Y2Y0.47047	false	4.248e+06	5.960e+06	4.893e+06	0.000e+00	4.475e+06	7.288e+06	0.000e+00
P33991;Q9UJA3.9393	false	6.237e+06	5.379e+06	8.291e+06	9.642e+06	1.264e+07	1.089e+07	8.088e+06
P33991;Q9UJA3.47569	false	9.322e+06	1.475e+07	2.447e+07	3.675e+07	2.979e+07	2.801e+07	2.986e+07
P33991;Q9UJA3.54330	false	2.246e+07	2.279e+07	0.000e+00	3.151e+07	2.589e+07	4.102e+07	2.786e+07
P33991;Q9UJA3.18395	false	8.796e+06	1.384e+07	1.057e+07	1.345e+07	1.313e+07	1.677e+07	1.185e+07
P33991;Q9UJA3.19197	false	2.693e+06	5.578e+06	8.481e+06	5.891e+06	8.615e+06	5.336e+06	5.907e+06
P33991;Q9UJA3.36671	false	0.000e+00	1.674e+07	2.283e+07	3.015e+07	0.000e+00	2.317e+07	0.000e+00
P33991;Q9UJA3.58080	false	2.548e+06	2.548e+06	4.281e+06	5.460e+06	3.249e+06	4.089e+06	2.983e+06
P33991;Q9UJA3.58081	false	4.241e+06	5.759e+06	1.621e+06	3.745e+06	3.972e+06	2.620e+06	2.134e+06
P33991;Q9UJA3.26658	false	1.499e+07	4.427e+07	3.116e+07	4.052e+07	2.208e+07	3.480e+07	2.108e+07
P33991;Q9UJA3.28674	false	0.000e+00	6.880e+06	2.749e+06	4.784e+06	2.598e+06	9.398e+06	3.495e+06
P33991;Q9UJA3.8487	false	0.000e+00	2.264e+06	4.705e+06	3.825e+06	0.000e+00	2.893e+06	3.126e+06
P33991;Q9UJA3.31367	false	1.007e+07	8.421e+06	5.219e+06	1.406e+07	8.808e+06	8.930e+06	9.204e+06
P33991;Q9UJA3.7017	false	3.958e+06	9.818e+06	1.533e+07	1.372e+07	9.442e+06	1.171e+07	1.024e+07
P33991;Q9UJA3.18924	false	9.935e+06	1.218e+07	9.384e+06	1.090e+07	0.000e+00	1.548e+07	1.390e+07
P33991;Q9UJA3.2189	false	1.139e+07	3.693e+07	3.290e+07	4.474e+07	2.069e+07	3.750e+07	2.148e+07
P33991;Q9UJA3.52080	false	2.596e+07	3.475e+07	3.617e+07	4.420e+07	3.450e+07	4.026e+07	3.433e+07
P33991;Q9UJA3.58256	false	1.445e+07	0.000e+00	2.900e+07	0.000e+00	2.276e+07	2.351e+07	1.915e+07
Q9BY44.18100	false	2.933e+06	2.263e+06	3.855e+06	2.501e+06	4.891e+06	3.315e+06	3.501e+06
Q9BY44.5975	false	1.334e+06	1.835e+06	0.000e+00	2.134e+06	2.685e+06	2.732e+06	2.401e+06
Q9BY44.19035	false	5.923e+06	5.421e+06	1.003e+07	1.119e+07	1.042e+07	1.053e+07	9.221e+06
Q9BY44.23837	false	7.583e+06	4.018e+06	6.132e+06	9.809e+06	8.087e+06	6.210e+06	8.650e+06
Q9BY44.46238	false	7.418e+06	1.840e+07	1.807e+07	2.918e+07	1.801e+07	2.429e+07	1.507e+07
Q9BY44.54209	false	1.343e+07	2.140e+07	1.423e+07	1.493e+07	1.034e+07	2.345e+07	1.164e+07
Q9BY44.51782	false	9.086e+06	1.145e+07	1.204e+07	1.333e+07	1.038e+07	1.292e+07	1.230e+07
Q9BY44.18892	false	1.975e+06	4.272e+06	6.258e+06	7.540e+06	5.611e+06	5.592e+06	4.797e+06
Q9BY44.28652	false	7.048e+06	5.810e+06	2.998e+06	4.854e+06	8.840e+06	8.265e+06	3.119e+06
Q9BY44.3373	false	8.817e+06	1.446e+07	1.291e+07	1.396e+07	1.124e+07	1.613e+07	9.764e+06
Q9BY44.37645	false	2.434e+06	3.769e+06	4.679e+06	4.080e+06	4.867e+06	4.808e+06	3.524e+06
Q9BY44.4174	false	5.653e+06	1.160e+07	9.355e+06	8.321e+06	9.338e+06	1.166e+07	9.623e+06
Q9BY44.37806	false	1.338e+07	1.591e+07	1.496e+07	1.476e+07	1.742e+07	1.306e+07	1.168e+07
Q9BY44.51726	false	1.114e+07	2.067e+07	1.728e+07	1.970e+07	1.800e+07	2.368e+07	1.714e+07
Q9BY44.5967	false	4.970e+06	6.102e+06	2.208e+06	1.266e+07	0.000e+00	1.082e+07	0.000e+00
Q9BY44.37647	false	3.780e+06	7.194e+06	4.151e+06	5.254e+06	5.991e+06	8.256e+06	5.744e+06
Q9BY44.33584	false	8.380e+06	7.052e+06	1.016e+07	1.754e+07	1.201e+07	1.211e+07	8.820e+06
Q9BY44.37648	false	6.456e+06	1.338e+07	1.184e+07	2.420e+07	1.235e+07	1.799e+07	1.546e+07
Q9BY44.49265	false	8.673e+06	7.506e+06	4.569e+06	6.693e+06	1.103e+07	5.948e+06	4.104e+06
Q6ZT62;Q9Y3L3.27680	false	2.431e+06	4.140e+06	3.315e+06	6.048e+06	2.541e+06	4.149e+06	3.380e+06
Q6ZT62;Q9Y3L3.45811	false	8.323e+05	1.075e+06	1.641e+06	1.661e+06	1.888e+06	1.299e+06	1.184e+06
Q6ZT62;Q9Y3L3.46387	false	0.000e+00	2.369e+06	1.736e+06	3.069e+06	2.241e+06	3.241e+06	1.974e+06
Q6ZT62;Q9Y3L3.9252	false	1.485e+06	0.000e+00	2.078e+06	2.970e+06	1.671e+06	1.590e+06	1.772e+06
Q6ZT62;Q9Y3L3.55989	false	1.086e+06	2.231e+06	1.471e+06	2.897e+06	2.549e+06	1.506e+06	2.517e+06
Q6ZT62;Q9Y3L3.31948	false	1.489e+06	1.513e+06	1.784e+06	1.407e+06	1.956e+06	2.801e+06	1.190e+06
Q6ZT62;Q9Y3L3.29453	false	2.709e+06	3.230e+06	2.816e+06	3.810e+06	2.951e+06	4.455e+06	3.252e+06
Q96G61;Q8NFP7.29632	false	0.000e+00	1.925e+06	2.003e+06	3.670e+06	0.000e+00	2.032e+06	0.000e+00
Q96G61;Q8NFP7.44337	false	1.703e+06	3.624e+06	2.475e+06	3.770e+06	6.786e+06	7.947e+06	5.926e+06
Q96G61;Q8NFP7.56353	false	0.000e+00	2.312e+06	2.401e+06	1.824e+06	1.841e+06	1.288e+06	2.163e+06
Q66K74.2352	false	1.718e+06	1.252e+06	1.504e+06	1.616e+06	1.457e+06	1.815e+06	1.324e+06
Q66K74.2353	false	1.609e+06	2.290e+06	1.045e+06	3.018e+06	7.411e+05	1.490e+06	9.143e+05
Q66K74.12179	false	3.203e+06	3.966e+06	5.087e+06	4.842e+06	4.213e+06	3.354e+06	4.001e+06
Q66K74.18774	false	2.204e+06	2.759e+06	3.515e+06	2.867e+06	2.723e+06	2.205e+06	3.575e+06
Q66K74.39766	false	1.913e+06	3.240e+06	2.508e+06	2.800e+06	3.120e+06	3.299e+06	3.023e+06
Q66K74.27016	false	0.000e+00	1.929e+06	2.718e+06	2.995e+06	2.534e+06	2.297e+06	2.161e+06
Q66K74.16748	false	1.761e+06	7.889e+05	2.748e+06	2.385e+06	3.011e+06	2.679e+06	1.352e+06
Q66K74.4542	false	2.195e+06	3.200e+06	3.070e+06	2.554e+06	3.411e+06	3.499e+06	1.781e+06
Q66K74.15054	false	3.189e+06	1.873e+06	1.400e+06	3.018e+06	0.000e+00	1.763e+06	0.000e+00
Q66K74.36622	false	3.004e+06	3.671e+06	2.887e+06	0.000e+00	3.146e+06	2.925e+06	5.214e+06
Q9H410.50498	false	1.290e+06	2.657e+06	2.918e+06	3.480e+06	2.076e+06	4.175e+06	2.730e+06
P63096.21707	false	2.809e+06	4.030e+06	3.264e+06	4.508e+06	4.691e+06	4.809e+06	2.954e+06
P63096.4749	false	2.627e+06	2.398e+06	4.358e+06	5.453e+06	0.000e+00	5.520e+06	5.024e+06
P63096.13630	false	2.389e+06	1.977e+06	4.528e+06	4.800e+06	7.172e+06	4.300e+06	7.499e+06
P26006.57777	false	3.798e+06	4.601e+06	4.376e+06	5.177e+06	0.000e+00	4.318e+06	2.915e+06
P26006.54195	false	0.000e+00	3.171e+05	8.489e+05	1.491e+06	9.559e+05	1.257e+06	8.871e+05
P26006.58534	false	1.711e+06	3.803e+06	4.460e+06	5.605e+06	3.945e+06	4.682e+06	3.164e+06
P26006.8745	false	2.957e+06	4.120e+06	6.350e+06	5.967e+06	3.637e+06	5.694e+06	4.301e+06
P26006.50985	false	5.547e+06	7.486e+06	7.645e+06	9.834e+06	6.605e+06	1.032e+07	8.550e+06
P26006.31679	false	0.000e+00	2.989e+06	3.666e+06	2.125e+06	1.889e+06	2.108e+06	1.984e+06
Q6DD88.58252	false	8.577e+06	1.031e+07	1.207e+07	1.594e+07	1.115e+07	1.475e+07	1.151e+07
Q6DD88.18095	false	2.607e+06	3.831e+06	5.800e+06	4.440e+06	5.967e+06	6.531e+06	4.720e+06
Q6DD88.51776	false	0.000e+00	6.660e+05	1.255e+06	3.502e+06	1.248e+06	1.461e+06	1.115e+06
Q6DD88.26545	false	4.403e+06	0.000e+00	7.978e+06	1.126e+07	9.791e+06	9.909e+06	8.172e+06
Q6DD88.45974	false	4.680e+06	4.757e+06	7.819e+06	6.962e+06	6.934e+06	5.084e+06	6.857e+06
Q6DD88.38632	false	9.159e+06	2.475e+07	1.555e+07	3.072e+07	8.892e+06	2.021e+07	8.076e+06
Q6DD88.7481	false	0.000e+00	5.667e+06	4.713e+06	5.032e+06	2.773e+06	8.798e+06	3.746e+06
Q6DD88.40057	false	1.122e+07	1.928e+07	1.769e+07	2.333e+07	1.930e+07	1.770e+07	1.420e+07
Q6DD88.37724	false	4.667e+06	4.831e+06	3.855e+06	5.374e+06	4.965e+06	6.584e+06	4.902e+06
P29317.53106	false	2.298e+06	1.910e+06	3.533e+06	4.171e+06	3.823e+06	2.929e+06	2.741e+06
P29317.13703	false	1.699e+06	5.860e+05	2.724e+06	3.515e+06	4.915e+06	2.991e+06	3.581e+06
P29317.31132	false	1.947e+06	3.303e+06	2.641e+06	3.220e+06	2.643e+06	3.052e+06	2.661e+06
P29317.51404	false	2.618e+06	0.000e+00	3.831e+06	3.307e+06	2.953e+06	1.988e+06	2.826e+06
Q9Y3D6.17872	false	3.415e+07	5.640e+07	5.310e+07	6.699e+07	6.411e+07	6.314e+07	6.312e+07
Q9Y3D6.8562	false	0.000e+00	7.392e+05	3.530e+06	3.573e+06	0.000e+00	3.205e+06	4.557e+06
Q9Y3D6.18120	false	1.940e+07	2.055e+07	2.009e+07	2.437e+07	2.299e+07	2.124e+07	2.383e+07
P82914.57784	false	9.620e+05	0.000e+00	1.405e+06	1.607e+06	1.930e+06	8.769e+05	1.297e+06
P82914.26842	false	2.066e+06	1.822e+06	3.515e+06	3.090e+06	2.979e+06	1.694e+06	0.000e+00
P82914.8541	false	1.914e+06	2.508e+06	3.439e+06	3.127e+06	3.209e+06	0.000e+00	5.258e+06
P82914.37607	false	1.654e+06	0.000e+00	1.606e+06	3.402e+06	2.380e+06	0.000e+00	2.621e+06
Q13449.55489	false	1.972e+06	3.904e+06	4.347e+06	0.000e+00	2.452e+06	3.461e+06	3.659e+06
Q13449.23962	false	7.148e+06	7.348e+06	8.081e+06	9.397e+06	7.673e+06	1.261e+07	5.974e+06
